plate_length,plate_breadth,tp,q_load,BC,nx,ny,dsx,wsx,dsy,wsy,max_deflection,max_stress,nat_freq,is_augmented
1143.0,762.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99446484375,60.01875,185.56444444444443,1
1143.0,762.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.486162109375,150.046875,185.56444444444443,1
1143.0,762.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97232421875,300.09375,185.56444444444443,1
1143.0,953.0,20.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12430810546875,7.50234375,185.56444444444443,1
1143.0,953.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2486162109375,15.0046875,185.56444444444443,1
1143.0,953.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497232421875,30.009375,185.56444444444443,1
1143.0,953.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99446484375,60.01875,185.56444444444443,1
1143.0,953.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.486162109375,150.046875,185.56444444444443,1
1143.0,953.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97232421875,300.09375,185.56444444444443,1
1524.0,381.0,20.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392875,13.3375,104.38,1
1524.0,381.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78575,26.675,104.38,1
1524.0,381.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5715,53.35,104.38,1
1524.0,381.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.143,106.7,104.38,1
1524.0,381.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8575,266.75,104.38,1
1524.0,381.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.715,533.5,104.38,1
1524.0,572.0,20.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392875,13.3375,104.38,1
1524.0,572.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78575,26.675,104.38,1
1524.0,572.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5715,53.35,104.38,1
1524.0,572.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.143,106.7,104.38,1
1524.0,572.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8575,266.75,104.38,1
1524.0,572.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.715,533.5,104.38,1
1524.0,762.0,20.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392875,13.3375,104.38,1
1524.0,762.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78575,26.675,104.38,1
1524.0,762.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5715,53.35,104.38,1
1524.0,762.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.143,106.7,104.38,1
1524.0,762.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8575,266.75,104.38,1
1524.0,762.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.715,533.5,104.38,1
1524.0,953.0,20.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392875,13.3375,104.38,1
1524.0,953.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78575,26.675,104.38,1
1524.0,953.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5715,53.35,104.38,1
1524.0,953.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.143,106.7,104.38,1
1524.0,953.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8575,266.75,104.38,1
1524.0,953.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.715,533.5,104.38,1
1905.0,381.0,20.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591674804687499,20.83984375,66.8032,1
1905.0,381.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9183349609374998,41.6796875,66.8032,1
1905.0,381.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8366699218749996,83.359375,66.8032,1
1905.0,381.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.673339843749999,166.71875,66.8032,1
1905.0,381.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.183349609375,416.796875,66.8032,1
1905.0,381.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.36669921875,833.59375,66.8032,1
1905.0,572.0,20.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591674804687499,20.83984375,66.8032,1
1905.0,572.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9183349609374998,41.6796875,66.8032,1
1905.0,572.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8366699218749996,83.359375,66.8032,1
1905.0,572.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.673339843749999,166.71875,66.8032,1
1905.0,572.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.183349609375,416.796875,66.8032,1
1905.0,572.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.36669921875,833.59375,66.8032,1
1905.0,762.0,20.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591674804687499,20.83984375,66.8032,1
1905.0,762.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9183349609374998,41.6796875,66.8032,1
1905.0,762.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8366699218749996,83.359375,66.8032,1
1905.0,762.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.673339843749999,166.71875,66.8032,1
1905.0,762.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.183349609375,416.796875,66.8032,1
1905.0,762.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.36669921875,833.59375,66.8032,1
1905.0,953.0,20.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591674804687499,20.83984375,66.8032,1
1905.0,953.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9183349609374998,41.6796875,66.8032,1
1905.0,953.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8366699218749996,83.359375,66.8032,1
1905.0,953.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.673339843749999,166.71875,66.8032,1
1905.0,953.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.183349609375,416.796875,66.8032,1
1905.0,953.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.36669921875,833.59375,66.8032,1
2286.0,381.0,20.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9889296875,30.009375,46.39111111111111,1
2286.0,381.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977859375,60.01875,46.39111111111111,1
2286.0,381.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95571875,120.0375,46.39111111111111,1
2286.0,381.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9114375,240.075,46.39111111111111,1
2286.0,381.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.77859375,600.1875,46.39111111111111,1
2286.0,381.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5571875,1200.375,46.39111111111111,1
2286.0,572.0,20.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9889296875,30.009375,46.39111111111111,1
2286.0,572.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977859375,60.01875,46.39111111111111,1
2286.0,572.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95571875,120.0375,46.39111111111111,1
2286.0,572.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9114375,240.075,46.39111111111111,1
2286.0,572.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.77859375,600.1875,46.39111111111111,1
2286.0,572.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5571875,1200.375,46.39111111111111,1
2286.0,762.0,20.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9889296875,30.009375,46.39111111111111,1
2286.0,762.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977859375,60.01875,46.39111111111111,1
2286.0,762.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95571875,120.0375,46.39111111111111,1
2286.0,762.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9114375,240.075,46.39111111111111,1
2286.0,762.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.77859375,600.1875,46.39111111111111,1
2286.0,762.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5571875,1200.375,46.39111111111111,1
2286.0,953.0,20.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9889296875,30.009375,46.39111111111111,1
2286.0,953.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977859375,60.01875,46.39111111111111,1
2286.0,953.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95571875,120.0375,46.39111111111111,1
2286.0,953.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9114375,240.075,46.39111111111111,1
2286.0,953.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.77859375,600.1875,46.39111111111111,1
2286.0,953.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5571875,1200.375,46.39111111111111,1
762.0,381.0,17.66,0.25,1.0,1.0,1.0,62.5,6.25,50.0,5.0,0.00205515625,2.94725,-1.0,1
762.0,381.0,17.66,0.5,1.0,1.0,1.0,62.5,6.25,50.0,5.0,0.0041103125,5.8945,-1.0,1
762.0,381.0,17.66,1.0,1.0,1.0,1.0,62.5,6.25,50.0,5.0,0.008220625,11.789,-1.0,1
762.0,381.0,17.66,2.0,1.0,1.0,1.0,62.5,6.25,50.0,5.0,0.01644125,23.578,-1.0,1
762.0,381.0,17.66,5.0,1.0,1.0,1.0,62.5,6.25,50.0,5.0,0.041103125,58.94499999999999,-1.0,1
762.0,381.0,17.66,10.0,1.0,1.0,1.0,62.5,6.25,50.0,5.0,0.08220625,117.88999999999999,-1.0,1
762.0,572.0,17.66,0.25,1.0,1.0,1.0,93.83202099737532,9.383202099737533,50.0,5.0,0.00205515625,2.94725,-1.0,1
762.0,572.0,17.66,0.5,1.0,1.0,1.0,93.83202099737532,9.383202099737533,50.0,5.0,0.0041103125,5.8945,-1.0,1
762.0,572.0,17.66,1.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,50.0,5.0,0.008220625,11.789,-1.0,1
762.0,572.0,17.66,2.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,50.0,5.0,0.01644125,23.578,-1.0,1
762.0,572.0,17.66,5.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,50.0,5.0,0.041103125,58.94499999999999,-1.0,1
762.0,572.0,17.66,10.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,50.0,5.0,0.08220625,117.88999999999999,-1.0,1
762.0,762.0,17.66,0.25,1.0,1.0,1.0,125.0,12.5,50.0,5.0,0.00205515625,2.94725,-1.0,1
762.0,762.0,17.66,0.5,1.0,1.0,1.0,125.0,12.5,50.0,5.0,0.0041103125,5.8945,-1.0,1
762.0,762.0,17.66,1.0,1.0,1.0,1.0,125.0,12.5,50.0,5.0,0.008220625,11.789,-1.0,1
762.0,762.0,17.66,2.0,1.0,1.0,1.0,125.0,12.5,50.0,5.0,0.01644125,23.578,-1.0,1
762.0,762.0,17.66,5.0,1.0,1.0,1.0,125.0,12.5,50.0,5.0,0.041103125,58.94499999999999,-1.0,1
762.0,762.0,17.66,10.0,1.0,1.0,1.0,125.0,12.5,50.0,5.0,0.08220625,117.88999999999999,-1.0,1
1143.0,381.0,17.66,0.25,1.0,1.0,1.0,62.5,6.25,75.0,7.5,0.010404228515624999,6.631312499999999,-1.0,1
1143.0,381.0,17.66,0.5,1.0,1.0,1.0,62.5,6.25,75.0,7.5,0.020808457031249998,13.262624999999998,-1.0,1
1143.0,381.0,17.66,1.0,1.0,1.0,1.0,62.5,6.25,75.0,7.5,0.041616914062499996,26.525249999999996,-1.0,1
1143.0,381.0,17.66,2.0,1.0,1.0,1.0,62.5,6.25,75.0,7.5,0.08323382812499999,53.05049999999999,-1.0,1
1143.0,381.0,17.66,5.0,1.0,1.0,1.0,62.5,6.25,75.0,7.5,0.20808457031250002,132.62625,-1.0,1
1143.0,381.0,17.66,10.0,1.0,1.0,1.0,62.5,6.25,75.0,7.5,0.41616914062500004,265.2525,-1.0,1
1143.0,572.0,17.66,0.25,1.0,1.0,1.0,93.83202099737532,9.383202099737533,75.0,7.5,0.010404228515624999,6.631312499999999,-1.0,1
1143.0,572.0,17.66,0.5,1.0,1.0,1.0,93.83202099737532,9.383202099737533,75.0,7.5,0.020808457031249998,13.262624999999998,-1.0,1
1143.0,572.0,17.66,1.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,75.0,7.5,0.041616914062499996,26.525249999999996,-1.0,1
1143.0,572.0,17.66,2.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,75.0,7.5,0.08323382812499999,53.05049999999999,-1.0,1
1143.0,572.0,17.66,5.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,75.0,7.5,0.20808457031250002,132.62625,-1.0,1
1143.0,572.0,17.66,10.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,75.0,7.5,0.41616914062500004,265.2525,-1.0,1
1143.0,762.0,17.66,0.25,1.0,1.0,1.0,125.0,12.5,75.0,7.5,0.010404228515624999,6.631312499999999,-1.0,1
1143.0,762.0,17.66,0.5,1.0,1.0,1.0,125.0,12.5,75.0,7.5,0.020808457031249998,13.262624999999998,-1.0,1
1143.0,762.0,17.66,1.0,1.0,1.0,1.0,125.0,12.5,75.0,7.5,0.041616914062499996,26.525249999999996,-1.0,1
1143.0,762.0,17.66,2.0,1.0,1.0,1.0,125.0,12.5,75.0,7.5,0.08323382812499999,53.05049999999999,-1.0,1
1143.0,762.0,17.66,5.0,1.0,1.0,1.0,125.0,12.5,75.0,7.5,0.20808457031250002,132.62625,-1.0,1
1143.0,762.0,17.66,10.0,1.0,1.0,1.0,125.0,12.5,75.0,7.5,0.41616914062500004,265.2525,-1.0,1
1143.0,953.0,17.66,0.25,1.0,1.0,1.0,156.33202099737534,15.633202099737534,75.0,7.5,0.010404228515624999,6.631312499999999,-1.0,1
1143.0,953.0,17.66,0.5,1.0,1.0,1.0,156.33202099737534,15.633202099737534,75.0,7.5,0.020808457031249998,13.262624999999998,-1.0,1
1143.0,953.0,17.66,1.0,1.0,1.0,1.0,156.33202099737534,15.633202099737534,75.0,7.5,0.041616914062499996,26.525249999999996,-1.0,1
1143.0,953.0,17.66,2.0,1.0,1.0,1.0,156.33202099737534,15.633202099737534,75.0,7.5,0.08323382812499999,53.05049999999999,-1.0,1
1143.0,953.0,17.66,5.0,1.0,1.0,1.0,156.33202099737534,15.633202099737534,75.0,7.5,0.20808457031250002,132.62625,-1.0,1
1143.0,953.0,17.66,10.0,1.0,1.0,1.0,156.33202099737534,15.633202099737534,75.0,7.5,0.41616914062500004,265.2525,-1.0,1
1524.0,381.0,17.66,0.25,1.0,1.0,1.0,62.5,6.25,100.0,10.0,0.0328825,11.789,-1.0,1
1524.0,381.0,17.66,0.5,1.0,1.0,1.0,62.5,6.25,100.0,10.0,0.065765,23.578,-1.0,1
1524.0,381.0,17.66,1.0,1.0,1.0,1.0,62.5,6.25,100.0,10.0,0.13153,47.156,-1.0,1
1524.0,381.0,17.66,2.0,1.0,1.0,1.0,62.5,6.25,100.0,10.0,0.26306,94.312,-1.0,1
1524.0,381.0,17.66,5.0,1.0,1.0,1.0,62.5,6.25,100.0,10.0,0.65765,235.77999999999997,-1.0,1
1524.0,381.0,17.66,10.0,1.0,1.0,1.0,62.5,6.25,100.0,10.0,1.3153,471.55999999999995,-1.0,1
1524.0,572.0,17.66,0.25,1.0,1.0,1.0,93.83202099737532,9.383202099737533,100.0,10.0,0.0328825,11.789,-1.0,1
1524.0,572.0,17.66,0.5,1.0,1.0,1.0,93.83202099737532,9.383202099737533,100.0,10.0,0.065765,23.578,-1.0,1
1524.0,572.0,17.66,1.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,100.0,10.0,0.13153,47.156,-1.0,1
1524.0,572.0,17.66,2.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,100.0,10.0,0.26306,94.312,-1.0,1
1524.0,572.0,17.66,5.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,100.0,10.0,0.65765,235.77999999999997,-1.0,1
1524.0,572.0,17.66,10.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,100.0,10.0,1.3153,471.55999999999995,-1.0,1
1524.0,762.0,17.66,0.25,1.0,1.0,1.0,125.0,12.5,100.0,10.0,0.0328825,11.789,-1.0,1
1524.0,762.0,17.66,0.5,1.0,1.0,1.0,125.0,12.5,100.0,10.0,0.065765,23.578,-1.0,1
1524.0,762.0,17.66,1.0,1.0,1.0,1.0,125.0,12.5,100.0,10.0,0.13153,47.156,-1.0,1
1524.0,762.0,17.66,2.0,1.0,1.0,1.0,125.0,12.5,100.0,10.0,0.26306,94.312,-1.0,1
1524.0,762.0,17.66,5.0,1.0,1.0,1.0,125.0,12.5,100.0,10.0,0.65765,235.77999999999997,-1.0,1
1524.0,762.0,17.66,10.0,1.0,1.0,1.0,125.0,12.5,100.0,10.0,1.3153,471.55999999999995,-1.0,1
1524.0,953.0,17.66,0.25,1.0,1.0,1.0,156.33202099737534,15.633202099737534,100.0,10.0,0.0328825,11.789,-1.0,1
1524.0,953.0,17.66,0.5,1.0,1.0,1.0,156.33202099737534,15.633202099737534,100.0,10.0,0.065765,23.578,-1.0,1
1524.0,953.0,17.66,1.0,1.0,1.0,1.0,156.33202099737534,15.633202099737534,100.0,10.0,0.13153,47.156,-1.0,1
1524.0,953.0,17.66,2.0,1.0,1.0,1.0,156.33202099737534,15.633202099737534,100.0,10.0,0.26306,94.312,-1.0,1
1524.0,953.0,17.66,5.0,1.0,1.0,1.0,156.33202099737534,15.633202099737534,100.0,10.0,0.65765,235.77999999999997,-1.0,1
1524.0,953.0,17.66,10.0,1.0,1.0,1.0,156.33202099737534,15.633202099737534,100.0,10.0,1.3153,471.55999999999995,-1.0,1
1905.0,381.0,17.66,0.25,1.0,1.0,1.0,62.5,6.25,125.0,12.5,0.080279541015625,18.420312499999998,-1.0,1
1905.0,381.0,17.66,0.5,1.0,1.0,1.0,62.5,6.25,125.0,12.5,0.16055908203125,36.840624999999996,-1.0,1
1905.0,381.0,17.66,1.0,1.0,1.0,1.0,62.5,6.25,125.0,12.5,0.3211181640625,73.68124999999999,-1.0,1
1905.0,381.0,17.66,2.0,1.0,1.0,1.0,62.5,6.25,125.0,12.5,0.642236328125,147.36249999999998,-1.0,1
1905.0,381.0,17.66,5.0,1.0,1.0,1.0,62.5,6.25,125.0,12.5,1.6055908203125002,368.40625,-1.0,1
1905.0,381.0,17.66,10.0,1.0,1.0,1.0,62.5,6.25,125.0,12.5,3.2111816406250004,736.8125,-1.0,1
1905.0,572.0,17.66,0.25,1.0,1.0,1.0,93.83202099737532,9.383202099737533,125.0,12.5,0.080279541015625,18.420312499999998,-1.0,1
1905.0,572.0,17.66,0.5,1.0,1.0,1.0,93.83202099737532,9.383202099737533,125.0,12.5,0.16055908203125,36.840624999999996,-1.0,1
1905.0,572.0,17.66,1.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,125.0,12.5,0.3211181640625,73.68124999999999,-1.0,1
1905.0,572.0,17.66,2.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,125.0,12.5,0.642236328125,147.36249999999998,-1.0,1
1905.0,572.0,17.66,5.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,125.0,12.5,1.6055908203125002,368.40625,-1.0,1
1905.0,572.0,17.66,10.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,125.0,12.5,3.2111816406250004,736.8125,-1.0,1
1905.0,762.0,17.66,0.25,1.0,1.0,1.0,125.0,12.5,125.0,12.5,0.080279541015625,18.420312499999998,-1.0,1
1905.0,762.0,17.66,0.5,1.0,1.0,1.0,125.0,12.5,125.0,12.5,0.16055908203125,36.840624999999996,-1.0,1
1905.0,762.0,17.66,1.0,1.0,1.0,1.0,125.0,12.5,125.0,12.5,0.3211181640625,73.68124999999999,-1.0,1
1905.0,762.0,17.66,2.0,1.0,1.0,1.0,125.0,12.5,125.0,12.5,0.642236328125,147.36249999999998,-1.0,1
1905.0,762.0,17.66,5.0,1.0,1.0,1.0,125.0,12.5,125.0,12.5,1.6055908203125002,368.40625,-1.0,1
1905.0,762.0,17.66,10.0,1.0,1.0,1.0,125.0,12.5,125.0,12.5,3.2111816406250004,736.8125,-1.0,1
1905.0,953.0,17.66,0.25,1.0,1.0,1.0,156.33202099737534,15.633202099737534,125.0,12.5,0.080279541015625,18.420312499999998,-1.0,1
1905.0,953.0,17.66,0.5,1.0,1.0,1.0,156.33202099737534,15.633202099737534,125.0,12.5,0.16055908203125,36.840624999999996,-1.0,1
1905.0,953.0,17.66,1.0,1.0,1.0,1.0,156.33202099737534,15.633202099737534,125.0,12.5,0.3211181640625,73.68124999999999,-1.0,1
1905.0,953.0,17.66,2.0,1.0,1.0,1.0,156.33202099737534,15.633202099737534,125.0,12.5,0.642236328125,147.36249999999998,-1.0,1
1905.0,953.0,17.66,5.0,1.0,1.0,1.0,156.33202099737534,15.633202099737534,125.0,12.5,1.6055908203125002,368.40625,-1.0,1
1905.0,953.0,17.66,10.0,1.0,1.0,1.0,156.33202099737534,15.633202099737534,125.0,12.5,3.2111816406250004,736.8125,-1.0,1
2286.0,381.0,17.66,0.25,1.0,1.0,1.0,62.5,6.25,150.0,15.0,0.16646765624999998,26.525249999999996,-1.0,1
2286.0,381.0,17.66,0.5,1.0,1.0,1.0,62.5,6.25,150.0,15.0,0.33293531249999997,53.05049999999999,-1.0,1
2286.0,381.0,17.66,1.0,1.0,1.0,1.0,62.5,6.25,150.0,15.0,0.6658706249999999,106.10099999999998,-1.0,1
2286.0,381.0,17.66,2.0,1.0,1.0,1.0,62.5,6.25,150.0,15.0,1.3317412499999999,212.20199999999997,-1.0,1
2286.0,381.0,17.66,5.0,1.0,1.0,1.0,62.5,6.25,150.0,15.0,3.3293531250000004,530.505,-1.0,1
2286.0,381.0,17.66,10.0,1.0,1.0,1.0,62.5,6.25,150.0,15.0,6.658706250000001,1061.01,-1.0,1
2286.0,572.0,17.66,0.25,1.0,1.0,1.0,93.83202099737532,9.383202099737533,150.0,15.0,0.16646765624999998,26.525249999999996,-1.0,1
2286.0,572.0,17.66,0.5,1.0,1.0,1.0,93.83202099737532,9.383202099737533,150.0,15.0,0.33293531249999997,53.05049999999999,-1.0,1
2286.0,572.0,17.66,1.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,150.0,15.0,0.6658706249999999,106.10099999999998,-1.0,1
2286.0,572.0,17.66,2.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,150.0,15.0,1.3317412499999999,212.20199999999997,-1.0,1
2286.0,572.0,17.66,5.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,150.0,15.0,3.3293531250000004,530.505,-1.0,1
2286.0,572.0,17.66,10.0,1.0,1.0,1.0,93.83202099737532,9.383202099737533,150.0,15.0,6.658706250000001,1061.01,-1.0,1
2286.0,762.0,17.66,0.25,1.0,1.0,1.0,125.0,12.5,150.0,15.0,0.16646765624999998,26.525249999999996,-1.0,1
2286.0,762.0,17.66,0.5,1.0,1.0,1.0,125.0,12.5,150.0,15.0,0.33293531249999997,53.05049999999999,-1.0,1
2286.0,762.0,17.66,1.0,1.0,1.0,1.0,125.0,12.5,150.0,15.0,0.6658706249999999,106.10099999999998,-1.0,1
2286.0,762.0,17.66,2.0,1.0,1.0,1.0,125.0,12.5,150.0,15.0,1.3317412499999999,212.20199999999997,-1.0,1
2286.0,762.0,17.66,5.0,1.0,1.0,1.0,125.0,12.5,150.0,15.0,3.3293531250000004,530.505,-1.0,1
2286.0,762.0,17.66,10.0,1.0,1.0,1.0,125.0,12.5,150.0,15.0,6.658706250000001,1061.01,-1.0,1
2286.0,953.0,17.66,0.25,1.0,1.0,1.0,156.33202099737534,15.633202099737534,150.0,15.0,0.16646765624999998,26.525249999999996,-1.0,1
2286.0,953.0,17.66,0.5,1.0,1.0,1.0,156.33202099737534,15.633202099737534,150.0,15.0,0.33293531249999997,53.05049999999999,-1.0,1
2286.0,953.0,17.66,1.0,1.0,1.0,1.0,156.33202099737534,15.633202099737534,150.0,15.0,0.6658706249999999,106.10099999999998,-1.0,1
2286.0,953.0,17.66,2.0,1.0,1.0,1.0,156.33202099737534,15.633202099737534,150.0,15.0,1.3317412499999999,212.20199999999997,-1.0,1
2286.0,953.0,17.66,5.0,1.0,1.0,1.0,156.33202099737534,15.633202099737534,150.0,15.0,3.3293531250000004,530.505,-1.0,1
2286.0,953.0,17.66,10.0,1.0,1.0,1.0,156.33202099737534,15.633202099737534,150.0,15.0,6.658706250000001,1061.01,-1.0,1
762.0,381.0,16.73,0.25,1.0,1.0,1.0,72.5,7.25,60.0,6.0,0.0016282812500000002,2.8075625,-1.0,1
762.0,381.0,16.73,0.5,1.0,1.0,1.0,72.5,7.25,60.0,6.0,0.0032565625000000003,5.615125,-1.0,1
762.0,381.0,16.73,1.0,1.0,1.0,1.0,72.5,7.25,60.0,6.0,0.006513125000000001,11.23025,-1.0,1
762.0,381.0,16.73,2.0,1.0,1.0,1.0,72.5,7.25,60.0,6.0,0.013026250000000001,22.4605,-1.0,1
762.0,381.0,16.73,5.0,1.0,1.0,1.0,72.5,7.25,60.0,6.0,0.032565625,56.151250000000005,-1.0,1
762.0,381.0,16.73,10.0,1.0,1.0,1.0,72.5,7.25,60.0,6.0,0.06513125,112.30250000000001,-1.0,1
762.0,572.0,16.73,0.25,1.0,1.0,1.0,108.84514435695537,10.884514435695538,60.0,6.0,0.0016282812500000002,2.8075625,-1.0,1
762.0,572.0,16.73,0.5,1.0,1.0,1.0,108.84514435695537,10.884514435695538,60.0,6.0,0.0032565625000000003,5.615125,-1.0,1
762.0,572.0,16.73,1.0,1.0,1.0,1.0,108.84514435695537,10.884514435695538,60.0,6.0,0.006513125000000001,11.23025,-1.0,1
762.0,572.0,16.73,2.0,1.0,1.0,1.0,108.84514435695537,10.884514435695538,60.0,6.0,0.013026250000000001,22.4605,-1.0,1
762.0,572.0,16.73,5.0,1.0,1.0,1.0,108.84514435695537,10.884514435695538,60.0,6.0,0.032565625,56.151250000000005,-1.0,1
